precinct_id,year,perc_lib,proposed_turbine,log_pop,log_pop_denc,log_median_inc,log_home_val,avg_home_val,unemploy_rate,p_uni_degree,p_immigrant,p_housing_own
14.094.14.133.,2007,0.661971831,0,6.200363576,7.881209067,10.33589516,12.20286358,199359.2149,6.52790629,0.187171148,0.111890323,0.77081397
14.094.14.133.,2011,0.412844037,0,6.301212458,7.859527401,10.39703199,12.22399916,203617.6311,11.04318819,0.338361244,0.180649804,0.810637115
14.095.14.135.,2003,0.72072,0,5.555938821,8.50211452,9.875318883,11.8967126073869,153982.46155141803,0.024785626,0.155893988,0.144423751,4.75906e-4
14.095.14.135.,2007,0.515873016,0,5.347074317,8.692555745,9.941556625,11.70996684,121779.4427,10.59999574,0.213592222,0.227722888,0.131149322
14.095.14.135.,2011,0.348484848,0,5.288175097,8.287767271,10.0059563,11.91845258,150009.3016,3.400014373,0.148515472,0.141361434,0.096001668
14.096.14.137.,2003,0.67,0,5.657008681,4.563390263,9.913812577,11.5942947,108477.1356,10.17004751,0.079841679,0.109931011,0.543492334
14.096.14.137.,2007,0.630769231,0,6.708453888,6.284580571,10.33234968,12.2316869,205189.0233,7.54304053,0.173810233,0.16494284,0.471736731
14.096.14.137.,2011,0.279411765,0,6.591297357,6.165768702,10.53036041,12.27593519,214472.154,5.816161579,0.157196137,0.099521899,0.609303124
14.097s.14.714.,2003,0.65574,0,3.451790415,4.697991765,9.985758545,11.89032026,145848,19.3,0.194690265,0.128378378,0.369863014
14.097s.14.714.,2007,0.692307692,0,1.135942065,5.413921022,10.34441632,12.26134651,211366,4.4,0.204081633,0.217949,0.461538
14.097s.14.714.,2011,0.288888889,0,1.037765113,5.31575027,10.56653629,12.31561291,223153,0,0.375,0.242718447,0.875
14.098.14.135.,2003,0.72072,0,4.539832555,7.486008253,9.896148602,11.8967126073869,153982.46155141803,1.233741951,0.158306144,0.14344071,0.024147876
14.098.14.135.,2007,0.690140845,0,4.460918011,8.690110604,9.941723144,11.71037366,121828.9946,10.59801541,0.213594781,0.227669694,0.131458229
14.098.14.135.,2011,0.348484848,0,4.402019667,7.401611841,10.00648408,11.91858745,150029.5341,3.405207906,0.148476654,0.141312814,0.09631957
14.099.14.136.,2003,0.65574,0,6.366354396,7.612555746,9.95739607,11.87648636,143844.2446,18.70554491,0.196882539,0.126852819,0.386647402
14.099.14.136.,2007,0.482758621,0,6.177863729,7.480205308,10.23014783,12.12177485,183831.498,9.409167057,0.22725791,0.210991964,0.25796575
14.099.14.136.,2011,0.278481013,0,6.122143335,7.424380341,10.40415135,12.2104653,200880.4639,2.687650622,0.198285399,0.130940358,0.258437305
14.100s.14.717.,2003,0.77444,0,4.131105068,6.145950853,10.054416055283685,11.8967126073869,153982.46155141803,6.2142974662725194,0.031751116,0.174631136,0
14.100s.14.717.,2007,0.669565217,0,3.806064418,7.336839805,10.23055859,12.260906135050117,226210.48920598062,4.9,0.245283019,0.229167,0.1
14.100s.14.717.,2011,0.358974359,0,4.262026193,7.793850105,10.10086191,12.20807564,200401,11.8,0.094339623,0.099337748,0.069306931
14.101.14.130.,2003,0.77444,0,5.653644913,7.668490698,10.054416055283685,11.8967126073869,153982.46155141803,6.2142974662725194,0.023994319,0.126131608,0.003319115
14.101.14.130.,2007,0.559701493,0,4.981911304,7.313696634,10.23455668,12.260906135050117,226210.48920598062,4.962602019,0.246406747,0.227449062,0.10829611
14.101.14.130.,2011,0.411290323,0,5.431619526,7.763085074,10.12136619,12.21189024,201166.909,11.79117534,0.097341713,0.10012039,0.076349949
14.102.14.138.,2003,0.67172,0,5.027150799,6.67316649,10.086588,11.5929429,108330.5953,17.98962773,0.145289875,0.106510316,0.296474097
14.102.14.138.,2007,0.609195402,0,4.810787242,7.343776632,10.19396444,12.260906135050117,226210.48920598062,7.113135826,0.203336938,0.202106224,0.167394376
14.102.14.138.,2011,0.37962963,0,5.177858118,6.74965947,10.10678399,12.14766784,188653.6068,10.35831224,0.095861845,0.093225545,0.101265732
14.103.14.138.,2003,0.67172,0,3.847307785,5.493323476,10.08693348,11.59297433,108334,7.717051418,0.180359489,0.189802557,0.111262885
14.103.14.138.,2007,0.413793103,0,2.775677554,7.33683985,10.23055859,12.260906135050117,226210.48920598062,4.9,0.245283019,0.229167,0.1
14.103.14.138.,2011,0.37962963,0,3.231639329,4.803440682,10.10086191,12.20807564,200401,11.8,0.094339623,0.099337748,0.069306931
14.104.14.138.,2003,0.67172,0,6.013701237,7.659716929,10.22885648,11.82524317,136658.8803,8.862612136,0.186366299,0.155857566,0.349016044
14.104.14.138.,2007,0.509090909,0,5.793970058,7.68531517,10.23980498,12.260906135050117,226210.48920598062,8.95800648,0.325847025,0.126008077,0.505274857
14.104.14.138.,2011,0.37962963,0,5.94936305,7.521164403,10.23370848,12.22048655,202903.6568,13.75339372,0.278095069,0.130852898,0.46708309
14.105.14.140.,2003,0.57143,0,6.012965781,7.55804435,10.08692678,11.59297367,108333.9294,17.8272037,0.147092308,0.104778625,0.299719865
14.105.14.140.,2007,0.513274336,0,5.875771206,7.433944038,10.06883551,11.75008869,126764.8011,13.7337226,0.077423355,0.116451515,0.396434644
14.105.14.140.,2011,0.392523364,0,5.869297868,7.439834599,10.12196142,11.9043799,147913.0535,3.704358341,0.095017777,0.056835721,0.281449968
14.106.14.153.,2003,0.61702,0,7.331048559,6.25767605,9.884442122,11.55096272,103876.9936,8.824270987,0.09260237,0.086991623,0.539009001
14.106.14.153.,2007,0.353535354,0,6.895050981,5.857693876,10.22372427,11.75610027,127529.1532,7.430252323,0.060975509,0.077982781,0.633387723
14.106.14.153.,2011,0.25,0,6.801062585,5.790977941,10.25641628,12.00866083,164170.5043,14.47915153,0.066479482,0.048962038,0.607246816
14.107s.14.718.,2003,0.72656,0,2.76420042,4.535289197,10.35092599,12.01038009,164453,8.4,0.290780142,0.195876289,0.855263158
14.107s.14.718.,2007,0.725,0,3.289080492,7.91740928,10.25012226,12.19539585,197876,10.9,0.367346939,0.07563,0.704545
14.107s.14.718.,2011,0.4,0,3.257546643,7.885875431,10.33825253,12.23484959,205839,15.4,0.425925926,0.156521739,0.785714286
14.108.14.139.,2003,0.72656,0,6.087645339,7.858734116,10.35062974,12.01019077,164421.8675,7.461732131,0.258008204,0.173893116,0.758841765
14.108.14.139.,2007,0.695852535,0,6.488022841,7.912036088,10.26547793,12.12740535,184869.4814,8.261990342,0.353948646,0.062564853,0.74924846
14.108.14.139.,2011,0.396226415,0,6.442855411,8.293857708,10.38137014,12.16287279,191543.9925,11.80061667,0.381468384,0.135970899,0.808961861
14.109.14.141.,2003,0.68,0,5.692660478,6.943792879,10.3215671,11.96689615,157455.184,9.777791199,0.26990631,0.182575538,0.774888704
14.109.14.141.,2007,0.555555556,0,5.673745256,7.397120034,9.979390917,11.70925204,121692.4254,4.31054418,0.161206324,0.038022582,0.714539009
14.109.14.141.,2011,0.46969697,0,5.599422026,6.932682786,10.13987452,11.74605494,126254.4934,12.58300625,0.119804259,0.055636554,0.612032646
14.110s.14.716.,2003,0.64045,0,5.725864337706495,4.555867807888613,10.054416055283685,11.8967126073869,153982.46155141803,6.2142974662725194,0.12214509347416376,0.11121992105504588,0.7646321722551987
14.110s.14.716.,2007,0.454545455,0,4.166788698,8.193441491,9.765029759,12.24006819,206916,17.5,0.262295082,0.116071,0.164179
14.110s.14.716.,2011,0.373333333,0,4.10673917,8.133391963,9.904986429,11.72282976,123356,14.3,0.083333333,0.058823529,0.0625
14.111.14.142.,2003,0.64045,0,6.035283668,7.481094176,10.2030287,11.91014593,148768.3881,10.10315459,0.258969939,0.135940475,0.536760789
14.111.14.142.,2007,0.422413793,0,6.157454545,7.944824209,10.15499463,11.94789668,154491.8581,9.010601999,0.247214919,0.073536001,0.589012371
14.111.14.142.,2011,0.336134454,0,6.07980124,7.681422612,10.1920291,11.83711113,138290.4046,7.6325463,0.16221822,0.074966777,0.548972392
14.112.14.155.,2003,0.525,0,4.664615884,5.7681823229999996,10.33459399,12.10115883,180080.4236,9.47304618,0.257283867,0.134871665,0.82796517
14.112.14.155.,2007,0.483516484,0,5.08812075,6.690580476,10.29067464,12.06978918,174519.0489,6.380570748,0.21698487,0.23868847,0.819441294
14.112.14.155.,2011,0.308900524,0,5.033776549,5.946249134,10.34210173,12.14327494,187826.6874,6.520779012,0.083100113,0.074793945,0.786624172
14.113.14.155.,2003,0.525,0,5.712148426,6.815714864,10.28493452,12.03642569,168792.5446,12.33769121,0.182819203,0.114185358,0.701369551
14.113.14.155.,2007,0.50877193,0,6.388023909,7.602624624,10.47589247,11.98888201,160955.3074,7.548967006,0.237344338,0.189993311,0.907191371
14.113.14.155.,2011,0.308900524,0,6.441395562,7.353868148,10.41380044,12.14457133,188070.3413,3.000905829,0.126560311,0.062490621,0.905030042
14.114.14.152.,2003,0.60741,0,5.648246184,6.947176737,9.835236907,11.47312329,96097.95226,7.264660315,0.069918996,0.053319365,0.566049502
14.114.14.152.,2007,0.50877193,0,5.117432958,6.977019049,9.965382137,11.62629243,112004.2877,7.119118421,0.071954442,0.055759505,0.613910307
14.114.14.152.,2011,0.295918367,0,5.053153799,6.306480622,10.00240222,11.75040752,126805.2237,23.03729668,0.036952418,0.053234166,0.470638062
14.115.14.156.,2003,0.65772,0,6.368416169,7.91064833,9.951395996,11.57638072,106551.1804,14.48851726,0.124258209,0.0977216,0.602189792
14.115.14.156.,2007,0.509259259,0,6.321538007,8.131491072,9.966011348,11.74643398,126302.3588,14.53185524,0.08209756,0.105420335,0.529056989
14.115.14.156.,2011,0.298387097,0,6.318564264,8.358557264,10.13417817,11.75953639,127968.1129,12.60183448,0.07017699,0.05233422,0.62393169
14.116.14.150.,2003,0.58252,0,5.973197172,7.585161393,9.64299417,11.42215053,91322.3225,16.04634877,0.060448007,0.053294005,0.393457659
14.116.14.150.,2007,0.573170732,0,5.913038181,7.958972686,10.03535899,11.73633002,125032.6294,10.04050861,0.119704718,0.070196128,0.545841983
14.116.14.150.,2011,0.253731343,0,5.872297293,7.532179428,9.834309527,11.70962824,121738.2149,14.5863822,0.061233306,0.053902057,0.373715965
14.117.14.157.,2003,0.65772,0,6.221030508,7.763262668,9.94986617,11.57415748,106314.5549,14.49130791,0.124204604,0.097725351,0.602275549
14.117.14.157.,2007,0.450704225,0,6.16655576,8.128482597,9.921987832,11.70940093,121710.5458,15.34001747,0.059927144,0.096987879,0.485849352
14.117.14.157.,2011,0.182692308,0,6.155408558,7.678610225,10.03875058,11.72894994,124113.275,13.21797717,0.055350218,0.064913852,0.574416357
14.118.14.151.,2003,0.65934,0,4.975299289,6.516757207,9.786646589,11.46227187,95060.7912,7.324855803,0.047610632,0.056464457,0.506728191
14.118.14.151.,2007,0.364864865,0,5.868935084,7.487714251,9.905031536,11.57316664,106209.2664,10.88837141,0.05495935,0.038995004,0.578403395
14.118.14.151.,2011,0.247058824,0,5.843825883,7.438203099,9.932085423,11.75078682,126853.3305,18.18384464,0,0.027117734,0.552161536
14.119.14.158.,2003,0.58252,0,5.822209741,7.597243229,10.03276866,11.82286921,136334.8418,11.15170687,0.121947895,0.106658636,0.780145181
14.119.14.158.,2007,0.509615385,0,6.131773495,7.945158545,10.01532278,11.51335074,100042.5363,12.68688799,0.035269547,0.029524784,0.619524058
14.119.14.158.,2011,0.204081633,0,6.084884134,7.898269275,10.10147538,11.63707089,113218.0507,11.79917477,0.00028346000000000003,0.091666897,0.634609949
14.120.14.152.,2003,0.60741,0,5.984245973,7.283176527,10.01241078,11.45100699,93995.951,13.66804612,0.064305653,0.057258851,0.870827514
14.120.14.152.,2007,0.442477876,0,5.572508505,7.519305891,9.952142001,11.59775667,108853.3317,9.229886603,0.07730657,0.031725805,0.827811186
14.120.14.152.,2011,0.295918367,0,5.56164181,6.814968632,10.04577392,11.53532201,102264.9231,16.34354197,0.04643894,0,0.749580231
14.121.14.173.,2003,0.60094,0,5.867914311,7.066182034,10.21853791,11.98410701,160188.5781,9.691258091,0.119590834,0.148876705,0.860542262
14.121.14.173.,2007,0.514285714,0,5.883411754,7.225519882,10.53180111,12.23719326,206321.9857,6.127294372,0.332526155,0.140602482,0.98763315
14.121.14.173.,2011,0.343589744,0,5.835484253,7.145722556,10.51195027,12.23684174,206249.471,3.953828824,0.362984238,0.165473805,0.9863095
14.122.14.160.,2003,0.51031,0,6.135855693,7.659646536,10.01400028,11.45094602,93990.22059,13.68048366,0.064341886,0.057276006,0.871527193
14.122.14.160.,2007,0.445945946,0,6.076471082,7.87761179,10.15742022,11.67572639,117680.2398,5.179803545,0.101345442,0.071042823,0.952746174
14.122.14.160.,2011,0.261111111,0,6.080508017,7.657581063,10.27637316,11.71650722,122578.5371,8.495256201,0.12970563,8.67e-6,0.796824646
14.123.14.174.,2003,0.65198,0,6.565537117,8.03717613,10.13977398,11.87610908,143789.9853,9.460149369,0.071790319,0.174471256,0.887248165
14.123.14.174.,2007,0.570175439,0,6.382159796,7.505301428,10.48509483,12.09783088,179482.1215,9.468424324,0.330471862,0.105777171,0.986795362
14.123.14.174.,2011,0.287878788,0,6.311935446,7.80866324,10.318717670981583,12.15874268,190754.5271,6.367415427711715,0.17238815,0.120808998,0.976793622
14.124.14.159.,2003,0.62805,0,5.7778469,7.652134466,10.17803434,11.67026542,117039.3426,12.1766456,0.098981516,0.073819207,0.88993814
14.124.14.159.,2007,0.528169014,0,5.532301158,7.589148107,10.33328143,11.73303156,124620.8944,5.349734587,0.137918971,0.120067906,0.885531283
14.124.14.159.,2011,0.477876106,0,5.554897468,7.482869562,10.26946686,11.69884363,120432.3702,8.632253754,0.17043392,0.01686768,0.843306716
14.125.14.161.,2003,0.38308,0,4.851435135,6.546920571,9.696891564,11.64692564,114339.302,3.307333154,0.071874553,0.194660353,0.438785122
14.125.14.161.,2007,0.277777778,0,5.196839333,8.078038878,9.858020014,11.77146692,129503.9829,6.999997938,0.142857129,0.207142963,0.29629648
14.125.14.161.,2011,0.140776699,0,5.152669647,6.917353554,9.960821114,12.02123499,166247.8433,8.79711072,0.035438769,0.155421626,0.2895773
14.126.14.171.,2003,0.61317,0,6.15754304,7.355317309,10.28172857,11.96359449,156936.1777,8.406370761,0.172683875,0.122821721,0.889552613
14.126.14.171.,2007,0.564356436,0,5.855804156,7.217160265,10.48479312,12.07374616,175210.9861,1.301739082,0.367948713,0.161858353,0.964470779
14.126.14.171.,2011,0.345177665,0,5.787629633,7.048488662,10.37589796,12.07006692,174567.5277,0.379462844,0.365936109,0.085667873,0.997673723
14.127.14.161.,2003,0.38308,0,5.423378922,7.118864358,9.730565727,11.63063845,112492.1199,4.441224814,0.071064971,0.179624469,0.486351956
14.127.14.161.,2007,0.391752577,0,5.66022984,7.989979892,9.993725312,11.74300779,125870.3632,6.369595742,0.136181161,0.185584037,0.453868641
14.127.14.161.,2011,0.140776699,0,5.63084315,7.395527057,10.0748991,11.95257657,155216.5579,8.358833262,0.067872727,0.116320442,0.414954031
14.128.14.170.,2003,0.61317,0,6.535467785,7.733242054,10.50146365,12.0754479,175509.4037,6.300002576,0.232874273,0.138613516,0.958332808
14.128.14.170.,2007,0.576923077,0,6.443537216,7.422671536,10.42031606,11.96367782,156949.2554,4.323783249,0.294858662,0.118391126,0.890582055
14.128.14.170.,2011,0.466257669,0,6.421274373,7.492836589,10.56446743,11.97077623,158067.3094,7.339856631,0.287269692,0.070380401,0.931603062
14.129.14.162.,2003,0.60455,0,5.97707899,7.377153166,9.869635109,11.7089269,121652.8646,3.12776459,0.084623412,0.174725922,0.536539306
14.129.14.162.,2007,0.54601227,0,5.982969026,7.712464416,10.22216937,11.71806237,122769.3126,6.094645154,0.136508087,0.168924939,0.768857891
14.129.14.162.,2011,0.319767442,0,5.992891471,7.446480134,10.24704547,11.86377396,142027.2127,5.984762804,0.134939674,0.048250314,0.662226218
14.130.14.163.,2003,0.61905,0,5.560242871,7.180221977,9.90701647,11.68419177,118680.6758,1.878246304,0.07027148,0.13963379,0.634181796
14.130.14.163.,2007,0.475728155,0,5.751192579,7.901222822,9.920069986,11.78131304,130785.3932,10.16252845,0.139683878,0.173186244,0.514413499
14.130.14.163.,2011,0.17218543,0,5.726216893,7.385309181,10.1232186,11.98900903,160975.7536,5.57214675,0.022150222,0.120600586,0.454198719
14.131.14.168.,2003,0.62887,0,5.926308548,7.54386487,10.20238459,11.71039805,121831.9666,5.88747548,0.100623713,0.127942814,0.958754384
14.131.14.168.,2007,0.472826087,0,6.035562872,7.706573276,10.28368556,11.83448876,137928.23,4.3031348210000004,0.071392697,0.051796424,0.959175593
14.131.14.168.,2011,0.325301205,0,6.013283082,7.684293502,10.26367468,11.84914886,139965.1666,7.893161119,0.108453101,0.102347279,0.933664779
14.132.14.169.,2003,0.5625,0,6.073385816,7.542911006,10.20550151,11.71264692,122106.2594,5.901951909,0.101316274,0.127713028,0.961025758
14.132.14.169.,2007,0.4875,0,5.879760721,7.402760829,10.3147582,11.97409329,158592.4979,4.536825751,0.271892623,0.072447254,0.943711372
14.132.14.169.,2011,0.315436242,0,5.819628119,7.342628227,10.68064302,12.02180333,166342.3565,8.243896711,0.261390783,0.118830198,0.935052123
14.133.14.166.,2003,0.58921,0,5.511574491,6.834946336,10.17645656,11.70739268,121466.366,3.515419548,0.094762827,0.102715327,0.823945671
14.133.14.166.,2007,0.591160221,0,5.890230342,7.384982477,10.40835692,11.95176586,155090.7735,0.795472432,0.183140639,0.052540524,0.944071687
14.133.14.166.,2011,0.338028169,0,5.870415635,7.209742285,10.29292757,12.105971,180949.0904,1.307279915,0.126747226,0.074544061,0.955410016
14.134.14.167.,2003,0.54634,0,5.917400097,7.041124784,10.18588995,11.70674188,121387.3409,4.676932325,0.099484281,0.114119522,0.863938792
14.134.14.167.,2007,0.507537688,0,5.698144652,6.887609977,10.33425603,12.02729301,167258.0342,2.841993603,0.1722087,0.054987826,0.896342223
14.134.14.167.,2011,0.322033898,0,5.683995758,6.873461084,10.35404879,12.1075874,181241.812,5.37364608,0.116092848,0.074748185,0.878586126
14.135.14.179.,2003,0.60177,0,6.707004517,4.261144088,10.07184045,12.13027508,185400.7682,4.74173856,0.202543012,0.115309364,0.847263814
14.135.14.179.,2007,0.529182879,0,6.723213674,4.056946819,10.26136448,12.29792993,219241.6723,2.583636256,0.270042027,0.059340346,0.893953498
14.135.14.179.,2011,0.303867403,0,6.681486073,4.288566054,10.29230116,12.19931209,198652.4485,6.014720289,0.210545566,0.089881657,0.932806797
14.136.14.182.,2003,0.68063,0,6.251450755,1.996682645,9.928875244,12.06871766,174332.1482,0.911605196,0.164712565,0.067365815,0.893438585
14.136.14.182.,2007,0.530487805,0,6.079720863,2.122171002,10.08909916,11.91633467,149691.9318,5.420621023,0.184366446,0.071602626,0.85004395
14.136.14.182.,2011,0.493589744,1,6.014064724,1.813072717,9.986276714,12.18399792,195633.4269,3.778372888,0.126749486,6.66e-6,0.983659123
14.137.14.154.,2003,0.525,0,6.952191591,5.813241842,10.29154469,12.05334923,171673.4198,8.746233396,0.230585427,0.117855137,0.842327728
14.137.14.154.,2007,0.458598726,0,5.992566576,5.292245546,10.17120352,12.12690348,184776.7245,0.487606192,0.113387002,0.174342693,0.58264758
14.137.14.154.,2011,0.268041237,0,6.197986978,5.497665014,10.36897139,12.15957887,190914.1009,18.93016552,0.115223904,0.088212523,0.645776513
14.138.14.75.,2003,0.525,0,5.790125651,4.651175902,10.29821073,12.13531917,186338.3092,9.29458611,0.243375037,0.139063385,0.836252018
14.138.14.75.,2007,0.578947368,0,6.314063924,6.017689831,10.25213518,12.0854754,177278.1773,4.356138882,0.277944949,0.136279297,0.932685393
14.138.14.75.,2011,0.322580645,0,6.311167094,5.777077144,10.36079813,12.08359961,176945.9522,8.197975739,0.334192797,0.160764482,0.925533505
14.139.14.76.,2003,0.60135,0,5.267806485,3.343464624,10.25522497,12.13031071,185407.3741,6.935954224,0.212457366,0.08777387,0.831539442
14.139.14.76.,2007,0.589090909,0,6.744458836,4.579830109,10.13355758,12.13160805,185648.0666,4.791976104,0.305280905,0.115633269,0.93173197
14.139.14.76.,2011,0.390243902,0,6.867103064,5.147351434,10.2426969,12.1436905,187904.7563,9.328501501,0.330867084,0.147368577,0.958681149
14.140.14.180.,2003,0.55462,0,6.392005184,3.079695938,10.04267158,12.1461271,188363.1631,5.706285325,0.049692925,0.14054733,0.74890001
14.140.14.180.,2007,0.364197531,0,6.553706335,2.625153443,10.10931403,12.07106595,174742.0129,6.657279649,0.113945986,0.103811909,0.72245888
14.140.14.180.,2011,0.220338983,1,6.518614235,3.259126529,10.26041486,12.0352406,168592.6277,3.717107104,0.089422564,0.073849411,0.788118319
14.141.14.208.,2003,0.57746,0,5.836662129,1.53580199,9.911116582,11.77877568,130453.9644,1.995489751,0.154752823,0.103171967,0.953658169
14.141.14.208.,2007,0.451162791,0,6.260465496,2.518024911,10.37327652,12.22959567,204760.3742,0.855558783,0.23007595,0.162780104,0.920962719
14.141.14.208.,2011,0.234042553,1,6.042398386,1.908005108,10.51255791,12.33850732,228320.8886,2.806506574,0.172385341,0.009002322,0.821436547
14.142.14.74.,2003,0.77037,0,6.576014739,3.237977172,10.23226564,12.11546012,182674.3095,6.710019697,0.15286842,0.079103407,0.697480472
14.142.14.74.,2007,0.631205674,0,6.611820878,3.095405844,10.19379742,12.25807623,210675.9033,3.422505044,0.175296207,0.117722877,0.85117586
14.142.14.74.,2011,0.3359375,0,6.706108306,3.380467569,10.30511839,12.25856963,210779.8763,2.190382992,0.213087349,0.081893228,0.843714809
14.143.14.183.,2003,0.6129,0,7.062919873,6.355502595,10.0459259,11.88831669,145556.0748,11.18631605,0.111969028,0.074964503,0.709638108
14.143.14.183.,2007,0.5125,0,6.422561224,5.440188783,10.215425,12.06409598,173528.3007,6.694491691,0.134714071,0.071268959,0.79527676
14.143.14.183.,2011,0.289719626,0,6.444935752,5.789888537,10.21954095,12.05398717,171782.9716,6.505687541,0.13782724700000001,0.036149962,0.686924355
14.144.14.188.,2003,0.58403,0,4.562210565,6.026139905,10.09962526,11.73575035,124960.1728,10.84641433,0.107983882,0.074846133,0.701438932
14.144.14.188.,2007,0.443298969,0,5.332212294,7.499623073,10.21794044,12.01273776,164841.1827,6.228924178,0.04255384,0.086479674,0.775961659
14.144.14.188.,2011,0.248587571,0,5.298200735,6.786094073,10.25307281,11.78865385,131748.9963,16.09701796,0.051626563,0.013946827,0.7495225
14.145.14.189.,2003,0.58442,0,5.424036231,6.680211985,10.23606966,11.78542762,131324.6283,14.10422243,0.146808778,0.066106333,0.75394449
14.145.14.189.,2007,0.540540541,0,5.106286476,6.28160557,10.35060005,12.05830615,172526.5044,8.361676269,0.117136927,0.078973464,0.853711069
14.145.14.189.,2011,0.31884058,0,5.130724707,6.435896897,10.13536445,12.02995302,167703.5336,17.57285401,0.143012589,0.038342194,0.75360371
14.146.14.191.,2003,0.67257,0,6.123565861,7.651384658,9.981438051,11.56187734,105016.9809,5.891264326,0.05271982,0.071060219,0.487595421
14.146.14.191.,2007,0.459459459,0,5.734795301,7.25864056,10.02738459,12.12292306,184042.6973,4.06023764,0.131366238,0.039848834,0.898988072
14.146.14.191.,2011,0.38317757,0,5.821903584,7.185433512,10.5727509,11.86488181,142184.645,10.18075087,0.11421887,0.007589346,0.904316948
14.147s.14.720.,2003,0.67257,0,3.648324948,5.176143745,9.983499491,11.55477733,104274,7.5,0.067114094,0.090452261,0.620689655
14.147s.14.720.,2007,0.58974359,0,3.36538807,7.139396136,9.972453757,12.02943093,167616,0,0.2,0,0.967742
14.147s.14.720.,2011,0.344827586,0,3.505368436,7.279376503,10.73365379,11.89816746,146997,0,0.142857143,0,0.974358974
14.148.14.73.,2003,0.71296,0,5.92098322,2.416516017,10.12610073,12.02264469,166482.3681,13.98137369,0.106006917,0.068968237,0.76470056
14.148.14.73.,2007,0.575949367,0,6.001598799,2.516989386,10.40377054,12.56069206,285127.5954,6.452893002,0.152411616,0.115264744,0.880862925
14.148.14.73.,2011,0.299019608,0,5.948544927,1.866792525,10.0637501,12.38822261,239958.8205,9.665686581,0.132324362,0.119841432,0.78994314
14.149.14.79.,2003,0.54468,0,6.640821038,2.932694838,10.09649804,11.92430273,150889.4505,7.537679119,0.115465446,0.104478391,0.893054708
14.149.14.79.,2007,0.403508772,0,6.157733696,2.449788129,10.13671242,12.06164441,173103.4045,6.884240395,0.14962152,0.111952314,0.766776971
14.149.14.79.,2011,0.266666667,1,6.050662358,2.395752931,10.29786227,11.96278796,156809.6551,8.195166905,0.067194257,0.113001903,0.886030107
14.150.14.184.,2003,0.61468,0,6.189865201,6.298516127,9.942981518,11.93245896,152125.1711,18.50737878,0.10646504,0.109636958,0.583582635
14.150.14.184.,2007,0.589041096,0,5.853480206,6.180009485,10.11062534,12.04746108,170665.552,5.947179078,0.168407633,0.126259784,0.65985693
14.150.14.184.,2011,0.4,0,5.735522191,5.897505622,10.15759029,12.0801622,176338.7614,10.30096791,0.059834128,0.074370487,0.716624399
14.151.14.185.,2003,0.64765,0,5.573063465,6.504296428,10.0580475,11.69108565,119501.673,12.58351898,0.092328103,0.099005381,0.720390353
14.151.14.185.,2007,0.482014388,0,4.757607958,6.274395074,10.18645962,12.00601717,163737.0671,6.28229677,0.150974607,0.093841025,0.663159714
14.151.14.185.,2011,0.278969957,0,4.632230602,5.152767587,10.07203681,12.01792956,165699.2298,3.962597741,0.066485542,0.048377484,0.772730164
14.153.14.184.,2003,0.61468,0,5.539855216,5.648506142,9.973586158,11.63349205,112813.5852,8.644586784,0.072744919,0.091840083,0.70882541
14.153.14.184.,2007,0.466666667,0,5.567139647,7.089071333,10.10217025,11.86859671,142713.8286,0.355723624,0.049196901,0.082009846,0.717546088
14.153.14.184.,2011,0.4,0,5.519353355,5.681336786,10.29036724,11.88198481,144637.3437,1.689149635,0.002866392,0.00879582,0.662591202
14.154.14.185.,2003,0.64765,0,5.396312602,6.327545566,10.13240331,11.63961911,113506.9231,10.40031886,0.086957306,0.095238645,0.769992756
14.154.14.185.,2007,0.54887218,0,5.549715375,7.296172114,10.2654334,11.94434812,153944.6068,4.745901185,0.120800918,0.068580785,0.67576355
14.154.14.185.,2011,0.278969957,0,5.465474637,5.986011623,10.15156642,11.93271004,152163.3726,0.171281431,0.048130432,0.023989595,0.809826919
14.155.14.186.,2003,0.64242,0,5.216911992,6.792377096,10.05307991,11.62906013,112314.7113,9.333150643,0.078786491,0.093279301,0.726623096
14.155.14.186.,2007,0.450381679,0,5.842974421,7.766805499,10.21024466,11.87814,144082.3078,1.160635421,0.054136799,0.043900673,0.717907345
14.155.14.186.,2011,0.238938053,0,5.8631401929999996,7.55897632,9.955201769,11.75753764,127712.5912,6.17169e-4,0.004884885,9.25e-5,0.828665675
14.156.14.189.,2003,0.58442,0,4.499085823,5.755261578,10.19470114,11.76997275,129310.6276,12.97865618,0.133395959,0.069118502,0.735833917
14.156.14.189.,2007,0.401869159,0,5.761454464,7.904472898,10.18325023,11.84122469,138860.4419,15.43503072,0.056244781,0.094884885,0.623403285
14.156.14.189.,2011,0.31884058,0,5.734014489,7.039186679,10.02165017,11.54142652,102891.1099,12.49475056,0.078778166,0.009322386,0.680191085
14.157.14.187.,2003,0.64497,0,5.810637848,7.111881331,10.07918316,11.60959275,110149.3833,9.126414587,0.078242264,0.093137649,0.704438583
14.157.14.187.,2007,0.421768707,0,4.605696216,6.049184035,10.04735818,12.23005436,204854.317,0.425779154,0.057149974,0.042985272,0.735355895
14.157.14.187.,2011,0.272108844,0,4.657045073,5.993689918,10.13915053,11.9866484,160596.197,0.365055535,0.001545065,0.001687383,0.833239125
14.158.14.190.,2003,0.62128,0,6.040536121,6.996732534,9.976950878,11.6064555,109804.3586,7.580237283,0.068103213,0.090212163,0.622656659
